station,date,prcp,tobs
USC00513117,18/4/15,0.02,74
USC00513117,19/4/15,0,73
USC00513117,20/4/15,0,73
USC00513117,21/4/15,0.04,73
USC00513117,22/4/15,0.1,69
USC00513117,23/4/15,0.02,71
USC00513117,24/4/15,0.04,76
USC00513117,25/4/15,0.01,74
USC00513117,26/4/15,0,75
USC00513117,27/4/15,0.17,73
USC00513117,28/4/15,0.09,73
USC00513117,29/4/15,0.09,75
USC00513117,30/4/15,0.03,76
USC00513117,1/5/15,0.05,74
USC00513117,2/5/15,0,73
USC00513117,4/5/15,,77
USC00513117,5/5/15,0.02,75
USC00513117,6/5/15,0,74
USC00513117,7/5/15,0,75
USC00513117,8/5/15,0.04,76
USC00513117,9/5/15,0.13,74
USC00513117,10/5/15,0.05,73
USC00513117,11/5/15,0.02,74
USC00513117,12/5/15,0,73
USC00513117,13/5/15,0,72
USC00513117,14/5/15,0.1,73
USC00513117,15/5/15,0.02,72
USC00513117,16/5/15,0.02,76
USC00513117,17/5/15,0.01,73
USC00513117,18/5/15,0.27,73
USC00513117,19/5/15,0.02,73
USC00513117,20/5/15,0.03,72
USC00513117,21/5/15,0.06,68
USC00513117,22/5/15,0,68
USC00513117,23/5/15,0.8,68
USC00513117,24/5/15,0,72
USC00513117,25/5/15,0.01,72
USC00513117,26/5/15,0.08,67
USC00513117,27/5/15,0.07,67
USC00513117,28/5/15,1.29,68
USC00513117,29/5/15,0.01,68
USC00513117,30/5/15,0,70
USC00513117,31/5/15,0.34,74
USC00513117,3/6/15,,75
USC00513117,4/6/15,0.27,72
USC00513117,5/6/15,0,70
USC00513117,6/6/15,0,76
USC00513117,7/6/15,0,78
USC00513117,8/6/15,0.1,72
USC00513117,9/6/15,0.05,74
USC00513117,10/6/15,0.07,74
USC00513117,11/6/15,0.1,72
USC00513117,12/6/15,0,71
USC00513117,13/6/15,0,79
USC00513117,14/6/15,0.07,79
USC00513117,15/6/15,0,76
USC00513117,16/6/15,0.14,75
USC00513117,17/6/15,0.25,72
USC00513117,18/6/15,0.14,74
USC00513117,19/6/15,0.02,76
USC00513117,20/6/15,0.04,76
USC00513117,21/6/15,0.01,77
USC00513117,22/6/15,0.01,75
USC00513117,23/6/15,0.03,76
USC00513117,24/6/15,0.14,75
USC00513117,25/6/15,0.2,75
USC00513117,26/6/15,0.1,76
USC00513117,27/6/15,0.06,76
USC00513117,29/6/15,,74
USC00513117,6/7/15,0.01,78
USC00513117,8/7/15,,77
USC00513117,9/7/15,0.05,79
USC00513117,10/7/15,0.29,77
USC00513117,11/7/15,0.33,78
USC00513117,12/7/15,0.3,77
USC00513117,13/7/15,0.2,79
USC00513117,15/7/15,,77
USC00513117,17/7/15,,78
USC00513117,18/7/15,0.07,78
USC00513117,19/7/15,0.03,77
USC00513117,20/7/15,0.03,77
USC00513117,1/8/15,0.05,79
USC00513117,2/8/15,0.02,80
USC00513117,3/8/15,0.02,81
USC00513117,4/8/15,0,77
USC00513117,5/8/15,0.02,77
USC00513117,6/8/15,0.27,77
USC00513117,7/8/15,0.3,77
USC00513117,8/8/15,0.27,76
USC00513117,10/8/15,0.01,79
USC00513117,11/8/15,0.02,79
USC00513117,12/8/15,0.09,79
USC00513117,13/8/15,0.19,77
USC00513117,14/8/15,0.21,78
USC00513117,15/8/15,0.02,83
USC00513117,17/8/15,0.51,74
USC00513117,18/8/15,0.24,74
USC00513117,19/8/15,0.02,76
USC00513117,20/8/15,0.08,79
USC00513117,21/8/15,0.05,83
USC00513117,22/8/15,0.65,77
USC00513117,23/8/15,0.33,73
USC00513117,24/8/15,0.23,76
USC00513117,25/8/15,0.52,76
USC00513117,26/8/15,1.03,76
USC00513117,27/8/15,0,78
USC00513117,28/8/15,0,85
USC00513117,29/8/15,0.25,81
USC00513117,30/8/15,0,78
USC00513117,1/9/15,0.32,78
USC00513117,2/9/15,0.28,79
USC00513117,3/9/15,1.55,79
USC00513117,4/9/15,0,83
USC00513117,5/9/15,0,82
USC00513117,6/9/15,0.71,76
USC00513117,7/9/15,0.19,77
USC00513117,9/9/15,,76
USC00513117,10/9/15,0.06,78
USC00513117,11/9/15,0.09,78
USC00513117,12/9/15,2.7,80
USC00513117,13/9/15,0.16,80
USC00513117,14/9/15,0.63,78
USC00513117,15/9/15,0.56,76
USC00513117,16/9/15,0.06,79
USC00513117,17/9/15,0.06,75
USC00513117,18/9/15,0.08,78
USC00513117,19/9/15,0,80
USC00513117,20/9/15,0.07,80
USC00513117,21/9/15,0.07,80
USC00513117,22/9/15,0.32,80
USC00513117,23/9/15,0.3,78
USC00513117,24/9/15,0.01,79
USC00513117,25/9/15,0,79
USC00513117,26/9/15,0.36,79
USC00513117,27/9/15,0.18,77
USC00513117,28/9/15,0.17,77
USC00513117,29/9/15,0.07,77
USC00513117,30/9/15,0.17,80
USC00513117,1/10/15,0,79
USC00513117,2/10/15,0.02,76
USC00513117,3/10/15,0,75
USC00513117,4/10/15,0,78
USC00513117,5/10/15,0.4,76
USC00513117,6/10/15,0.22,75
USC00513117,7/10/15,0.22,75
USC00513117,8/10/15,0.05,75
USC00513117,9/10/15,0.03,75
USC00513117,10/10/15,0.11,74
USC00513117,11/10/15,0.09,81
USC00513117,12/10/15,1,77
USC00513117,13/10/15,1.7,75
USC00513117,14/10/15,1.21,75
USC00513117,15/10/15,0.81,74
USC00513117,16/10/15,0.73,73
USC00513117,17/10/15,0.1,79
USC00513117,18/10/15,0.03,81
USC00513117,19/10/15,0.18,75
USC00513117,20/10/15,0.2,74
USC00513117,21/10/15,0.02,76
USC00513117,22/10/15,0,75
USC00513117,23/10/15,0.03,78
USC00513117,24/10/15,0,74
USC00513117,25/10/15,0.03,75
USC00513117,26/10/15,0.04,77
USC00513117,27/10/15,0.06,77
USC00513117,28/10/15,0.27,72
USC00513117,29/10/15,0.02,74
USC00513117,30/10/15,0.02,74
USC00513117,31/10/15,0.22,78
USC00513117,1/11/15,0.33,81
USC00513117,2/11/15,0,75
USC00513117,3/11/15,0,82
USC00513117,4/11/15,0.03,78
USC00513117,5/11/15,0.12,76
USC00513117,6/11/15,0.12,77
USC00513117,7/11/15,0.12,76
USC00513117,8/11/15,0.3,77
USC00513117,9/11/15,0.11,76
USC00513117,10/11/15,0.06,78
USC00513117,11/11/15,0,79
USC00513117,12/11/15,0.3,76
USC00513117,13/11/15,0.1,75
USC00513117,14/11/15,0.53,79
USC00513117,15/11/15,0.08,79
USC00513117,16/11/15,0,75
USC00513117,17/11/15,0.1,70
USC00513117,18/11/15,0.1,81
USC00513117,19/11/15,0.18,77
USC00513117,20/11/15,0.68,73
USC00513117,21/11/15,1.61,75
USC00513117,22/11/15,0.8,73
USC00513117,23/11/15,0.48,74
USC00513117,24/11/15,1.7,74
USC00513117,25/11/15,0.11,71
USC00513117,26/11/15,0.36,73
USC00513117,27/11/15,0.91,75
USC00513117,28/11/15,0.07,77
USC00513117,29/11/15,0.02,78
USC00513117,30/11/15,0.03,76
USC00513117,2/12/15,0.03,74
USC00513117,3/12/15,0.08,75
USC00513117,4/12/15,0.01,80
USC00513117,5/12/15,0.28,72
USC00513117,6/12/15,0.52,73
USC00513117,7/12/15,0,70
USC00513117,8/12/15,0.08,69
USC00513117,9/12/15,0.1,77
USC00513117,10/12/15,0.08,74
USC00513117,11/12/15,0,77
USC00513117,12/12/15,0.62,72
USC00513117,13/12/15,0,69
USC00513117,14/12/15,0.69,69
USC00513117,15/12/15,0.24,75
USC00513117,16/12/15,0.08,75
USC00513117,17/12/15,0.13,72
USC00513117,18/12/15,0.28,73
USC00513117,19/12/15,0.36,78
USC00513117,20/12/15,0.2,75
USC00513117,21/12/15,0.03,75
USC00513117,22/12/15,0.01,74
USC00513117,23/12/15,0.11,73
USC00513117,24/12/15,0,70
USC00513117,25/12/15,0.52,70
USC00513117,26/12/15,0.19,72
USC00513117,27/12/15,0.25,74
USC00513117,28/12/15,0.4,74
USC00513117,29/12/15,0.11,67
USC00513117,30/12/15,0.03,74
USC00513117,31/12/15,0.06,70
USC00513117,1/1/16,0.02,63
USC00513117,2/1/16,0.01,73
USC00513117,3/1/16,0,71
USC00513117,4/1/16,0,72
USC00513117,5/1/16,0.19,68
USC00513117,6/1/16,0.3,70
USC00513117,7/1/16,0.03,71
USC00513117,8/1/16,0.01,69
USC00513117,9/1/16,0,71
USC00513117,10/1/16,0.01,72
USC00513117,11/1/16,0.01,72
USC00513117,12/1/16,0.03,66
USC00513117,13/1/16,0,77
USC00513117,14/1/16,0,66
USC00513117,15/1/16,0,71
USC00513117,16/1/16,0.03,72
USC00513117,17/1/16,0.02,67
USC00513117,18/1/16,0,67
USC00513117,19/1/16,0,73
USC00513117,20/1/16,0.02,67
USC00513117,21/1/16,0.27,75
USC00513117,22/1/16,0.01,70
USC00513117,23/1/16,0,71
USC00513117,24/1/16,0,70
USC00513117,25/1/16,0.13,70
USC00513117,26/1/16,0.16,77
USC00513117,27/1/16,0,71
USC00513117,28/1/16,0,68
USC00513117,29/1/16,0,69
USC00513117,30/1/16,0,67
USC00513117,31/1/16,0,72
USC00513117,1/2/16,0,78
USC00513117,2/2/16,0.41,68
USC00513117,3/2/16,0.25,71
USC00513117,4/2/16,0,70
USC00513117,5/2/16,0,70
USC00513117,6/2/16,0,75
USC00513117,7/2/16,0.16,71
USC00513117,8/2/16,0,74
USC00513117,9/2/16,0,66
USC00513117,10/2/16,0,63
USC00513117,11/2/16,0,72
USC00513117,12/2/16,0.07,74
USC00513117,13/2/16,0.02,75
USC00513117,14/2/16,0,74
USC00513117,15/2/16,0,79
USC00513117,16/2/16,0.05,75
USC00513117,17/2/16,0.1,73
USC00513117,18/2/16,0.02,74
USC00513117,19/2/16,0.11,69
USC00513117,20/2/16,0.07,76
USC00513117,21/2/16,0.09,74
USC00513117,22/2/16,0.05,74
USC00513117,23/2/16,0,65
USC00513117,24/2/16,0,75
USC00513117,25/2/16,0,72
USC00513117,26/2/16,0.38,77
USC00513117,27/2/16,0.08,76
USC00513117,28/2/16,0,80
USC00513117,29/2/16,0,79
USC00513117,1/3/16,0,73
USC00513117,2/3/16,0,71
USC00513117,3/3/16,0,72
USC00513117,4/3/16,0,67
USC00513117,5/3/16,0,66
USC00513117,6/3/16,0,69
USC00513117,7/3/16,0,70
USC00513117,8/3/16,0.02,75
USC00513117,9/3/16,0.15,74
USC00513117,10/3/16,0,70
USC00513117,11/3/16,0.06,70
USC00513117,12/3/16,0,73
USC00513117,13/3/16,0,72
USC00513117,14/3/16,0,72
USC00513117,15/3/16,0.3,66
USC00513117,16/3/16,0.41,71
USC00513117,17/3/16,0.02,69
USC00513117,18/3/16,0.03,70
USC00513117,19/3/16,0.02,70
USC00513117,20/3/16,0,72
USC00513117,21/3/16,0.06,71
USC00513117,22/3/16,0,69
USC00513117,23/3/16,1.78,66
USC00513117,24/3/16,0.02,68
USC00513117,25/3/16,1.9,70
USC00513117,26/3/16,0.87,67
USC00513117,27/3/16,0.01,67
USC00513117,28/3/16,0,68
USC00513117,29/3/16,0.01,72
USC00513117,30/3/16,0.02,66
USC00513117,31/3/16,0,69
USC00513117,1/4/16,0,71
USC00513117,2/4/16,0.02,71
USC00513117,3/4/16,0,73
USC00513117,4/4/16,0,75
USC00513117,5/4/16,0.2,69
USC00513117,6/4/16,0.1,70
USC00513117,7/4/16,0.12,68
USC00513117,8/4/16,0.02,72
USC00513117,9/4/16,0.66,72
USC00513117,10/4/16,0.02,68
USC00513117,11/4/16,0.08,72
USC00513117,12/4/16,0.02,74
USC00513117,13/4/16,0.05,75
USC00513117,14/4/16,0.06,74
USC00513117,15/4/16,0,75
USC00513117,16/4/16,0.04,73
USC00513117,17/4/16,0.17,69
USC00513117,18/4/16,0.4,69
USC00513117,19/4/16,0.02,70
USC00513117,20/4/16,0,73
USC00513117,21/4/16,0.01,73
USC00513117,22/4/16,0,74
USC00513117,23/4/16,0.21,71
USC00513117,24/4/16,0.11,75
USC00513117,25/4/16,0.06,76
USC00513117,26/4/16,0.01,76
USC00513117,27/4/16,0.05,74
USC00513117,28/4/16,0,75
USC00513117,29/4/16,0,75
USC00513117,30/4/16,0,74
USC00513117,1/5/16,0.04,75
USC00513117,2/5/16,0,74
USC00513117,3/5/16,0.02,74
USC00513117,4/5/16,0.12,74
USC00513117,5/5/16,0.6,77
USC00513117,6/5/16,0.22,70
USC00513117,7/5/16,1.53,69
USC00513117,8/5/16,0.8,68
USC00513117,9/5/16,0.1,73
USC00513117,10/5/16,0.15,72
USC00513117,11/5/16,0.02,72
USC00513117,12/5/16,0,68
USC00513117,13/5/16,0,68
USC00513117,14/5/16,0.18,72
USC00513117,15/5/16,0.02,74
USC00513117,16/5/16,0,75
USC00513117,17/5/16,0.03,75
USC00513117,18/5/16,0.05,74
USC00513117,19/5/16,0.05,75
USC00513117,20/5/16,0.15,75
USC00513117,21/5/16,0.08,75
USC00513117,22/5/16,0,75
USC00513117,23/5/16,0,75
USC00513117,24/5/16,0,75
USC00513117,25/5/16,0,74
USC00513117,26/5/16,0.8,72
USC00513117,27/5/16,0.05,76
USC00513117,28/5/16,0,76
USC00513117,29/5/16,0,71
USC00513117,30/5/16,0.03,72
USC00513117,31/5/16,0.18,72
USC00513117,1/6/16,0.89,70
USC00513117,2/6/16,0.15,69
USC00513117,3/6/16,0.16,70
USC00513117,4/6/16,0,68
USC00513117,5/6/16,0.63,70
USC00513117,6/6/16,0.36,74
USC00513117,7/6/16,0.4,75
USC00513117,8/6/16,0,74
USC00513117,9/6/16,0.21,71
USC00513117,10/6/16,0.06,73
USC00513117,11/6/16,0.02,75
USC00513117,12/6/16,0.04,74
USC00513117,13/6/16,0.08,76
USC00513117,14/6/16,0.06,76
USC00513117,15/6/16,0.18,76
USC00513117,16/6/16,0.03,76
USC00513117,17/6/16,0.16,75
USC00513117,18/6/16,0.3,75
USC00513117,19/6/16,0.02,75
USC00513117,20/6/16,0.16,74
USC00513117,21/6/16,0.03,73
USC00513117,22/6/16,0.01,76
USC00513117,23/6/16,0.25,74
USC00513117,24/6/16,0.02,78
USC00513117,25/6/16,0.8,71
USC00513117,26/6/16,0.06,75
USC00513117,27/6/16,0.06,75
USC00513117,28/6/16,0.02,74
USC00513117,29/6/16,0.03,77
USC00513117,30/6/16,0,77
USC00513117,1/7/16,0,76
USC00513117,2/7/16,0,77
USC00513117,3/7/16,0,77
USC00513117,4/7/16,0.14,76
USC00513117,5/7/16,0.05,75
USC00513117,6/7/16,0.49,74
USC00513117,7/7/16,0.05,75
USC00513117,8/7/16,0.03,76
USC00513117,9/7/16,0,76
USC00513117,10/7/16,0.14,75
USC00513117,11/7/16,0.11,73
USC00513117,12/7/16,0.05,77
USC00513117,13/7/16,0.06,74
USC00513117,14/7/16,0.43,75
USC00513117,15/7/16,0.23,74
USC00513117,16/7/16,0.44,75
USC00513117,17/7/16,0.03,76
USC00513117,18/7/16,0.26,76
USC00513117,19/7/16,0.08,75
USC00513117,20/7/16,0,78
USC00513117,21/7/16,0.04,77
USC00513117,22/7/16,0.06,77
USC00513117,23/7/16,0.16,76
USC00513117,24/7/16,0.15,78
USC00513117,25/7/16,7.65,78
USC00513117,26/7/16,0,77
USC00513117,27/7/16,0.02,78
USC00513117,28/7/16,0,78
USC00513117,29/7/16,0,77
USC00513117,30/7/16,0.03,76
USC00513117,31/7/16,0.05,76
USC00513117,1/8/16,2.35,76
USC00513117,2/8/16,0.2,75
USC00513117,3/8/16,0.02,76
USC00513117,4/8/16,0.62,76
USC00513117,5/8/16,0.03,78
USC00513117,6/8/16,0.07,76
USC00513117,7/8/16,0.3,77
USC00513117,8/8/16,0.33,78
USC00513117,9/8/16,0,77
USC00513117,10/8/16,0,78
USC00513117,11/8/16,0.04,77
USC00513117,12/8/16,0.05,76
USC00513117,13/8/16,0,77
USC00513117,14/8/16,0.17,77
USC00513117,15/8/16,0.17,77
USC00513117,16/8/16,0.1,77
USC00513117,17/8/16,0,73
USC00513117,18/8/16,0,78
USC00513117,19/8/16,0.14,77
USC00513117,20/8/16,0.03,79
USC00513117,21/8/16,0.32,76
USC00513117,22/8/16,0.94,76
USC00513117,23/8/16,0.15,76
USC00513117,24/8/16,2.15,76
USC00513117,25/8/16,0.08,77
USC00513117,26/8/16,0.03,78
USC00513117,27/8/16,0.18,73
USC00513117,28/8/16,0.14,73
USC00513117,29/8/16,0.17,78
USC00513117,30/8/16,0,76
USC00513117,31/8/16,0.1,77
USC00513117,1/9/16,0,79
USC00513117,2/9/16,0.02,78
USC00513117,3/9/16,0.07,77
USC00513117,4/9/16,0.03,75
USC00513117,5/9/16,0.11,78
USC00513117,6/9/16,0.05,74
USC00513117,7/9/16,0.1,75
USC00513117,8/9/16,0.22,77
USC00513117,9/9/16,0.01,76
USC00513117,10/9/16,0.01,76
USC00513117,11/9/16,0.18,76
USC00513117,12/9/16,0.04,76
USC00513117,13/9/16,0.37,76
USC00513117,14/9/16,0.9,76
USC00513117,15/9/16,0.12,78
USC00513117,16/9/16,0.01,78
USC00513117,17/9/16,0.04,78
USC00513117,18/9/16,0,78
USC00513117,19/9/16,0.01,75
USC00513117,20/9/16,0.09,78
USC00513117,21/9/16,0.06,76
USC00513117,22/9/16,0.09,77
USC00513117,23/9/16,0.15,76
USC00513117,24/9/16,0,79
USC00513117,25/9/16,0.02,77
USC00513117,26/9/16,0.06,77
USC00513117,27/9/16,0.12,77
USC00513117,28/9/16,0.08,77
USC00513117,29/9/16,0.49,76
USC00513117,30/9/16,0.31,77
USC00513117,1/10/16,0.14,75
USC00513117,2/10/16,0.02,77
USC00513117,3/10/16,0.04,78
USC00513117,4/10/16,0,78
USC00513117,5/10/16,0,77
USC00513117,6/10/16,0.05,76
USC00513117,7/10/16,0,78
USC00513117,8/10/16,0,76
USC00513117,9/10/16,0,77
USC00513117,10/10/16,0,75
USC00513117,11/10/16,0.02,77
USC00513117,12/10/16,0.03,75
USC00513117,13/10/16,0,78
USC00513117,14/10/16,0,77
USC00513117,15/10/16,0,76
USC00513117,16/10/16,0,75
USC00513117,17/10/16,0.03,77
USC00513117,18/10/16,0.05,77
USC00513117,19/10/16,0.06,77
USC00513117,20/10/16,0,76
USC00513117,21/10/16,0.15,76
USC00513117,22/10/16,0.1,77
USC00513117,23/10/16,0.01,76
USC00513117,24/10/16,0,76
USC00513117,25/10/16,0.04,77
USC00513117,26/10/16,0.06,74
USC00513117,27/10/16,0.11,75
USC00513117,28/10/16,0.02,77
USC00513117,29/10/16,0.02,77
USC00513117,30/10/16,0.1,78
USC00513117,31/10/16,0.03,76
USC00513117,1/11/16,0.01,77
USC00513117,2/11/16,0,76
USC00513117,3/11/16,0,74
USC00513117,4/11/16,0,76
USC00513117,5/11/16,0.02,72
USC00513117,6/11/16,0.02,76
USC00513117,7/11/16,0,69
USC00513117,8/11/16,0.14,71
USC00513117,9/11/16,0.08,70
USC00513117,10/11/16,0,69
USC00513117,11/11/16,0,71
USC00513117,12/11/16,0,68
USC00513117,13/11/16,0,72
USC00513117,14/11/16,0.06,76
USC00513117,15/11/16,0,78
USC00513117,16/11/16,0.14,76
USC00513117,17/11/16,0.03,75
USC00513117,18/11/16,0.01,78
USC00513117,19/11/16,0.11,73
USC00513117,20/11/16,0.11,75
USC00513117,21/11/16,0.02,75
USC00513117,22/11/16,0.41,76
USC00513117,23/11/16,0.03,75
USC00513117,24/11/16,0.2,75
USC00513117,25/11/16,0.05,76
USC00513117,26/11/16,0.05,76
USC00513117,27/11/16,0.06,75
USC00513117,28/11/16,0.02,75
USC00513117,29/11/16,0.04,74
USC00513117,30/11/16,0.05,74
USC00513117,1/12/16,0.33,73
USC00513117,2/12/16,0.3,71
USC00513117,3/12/16,0.04,71
USC00513117,4/12/16,0.1,69
USC00513117,5/12/16,0.34,68
USC00513117,6/12/16,0.02,70
USC00513117,7/12/16,0.17,71
USC00513117,8/12/16,0.03,72
USC00513117,9/12/16,0.34,70
USC00513117,10/12/16,0.02,71
USC00513117,11/12/16,0.02,72
USC00513117,12/12/16,0.01,68
USC00513117,13/12/16,0.1,68
USC00513117,14/12/16,0.05,70
USC00513117,15/12/16,0.02,70
USC00513117,16/12/16,0.01,63
USC00513117,17/12/16,0.11,71
USC00513117,18/12/16,0.29,67
USC00513117,19/12/16,0.21,69
USC00513117,20/12/16,0.02,74
USC00513117,21/12/16,0.03,72
USC00513117,22/12/16,0.17,70
USC00513117,23/12/16,0.1,69
USC00513117,24/12/16,0.14,73
USC00513117,25/12/16,0.03,74
USC00513117,26/12/16,0.26,74
USC00513117,27/12/16,0.03,73
USC00513117,28/12/16,0.09,71
USC00513117,29/12/16,0.18,72
USC00513117,30/12/16,0.21,69
USC00513117,31/12/16,0.62,71
USC00513117,1/1/17,0.29,66
USC00513117,2/1/17,0,66
USC00513117,3/1/17,0,65
USC00513117,4/1/17,0,64
USC00513117,5/1/17,0,65
USC00513117,6/1/17,0,70
USC00513117,7/1/17,0.06,72
USC00513117,8/1/17,0,62
USC00513117,9/1/17,0,65
USC00513117,10/1/17,0,66
USC00513117,11/1/17,0,66
USC00513117,12/1/17,0,67
USC00513117,13/1/17,0,70
USC00513117,14/1/17,0,66
USC00513117,15/1/17,0,67
USC00513117,16/1/17,0,69
USC00513117,17/1/17,0,74
USC00513117,18/1/17,0,73
USC00513117,19/1/17,0,74
USC00513117,20/1/17,0,73
USC00513117,21/1/17,0.04,72
USC00513117,22/1/17,0.01,71
USC00513117,23/1/17,0.08,71
USC00513117,24/1/17,0.15,71
USC00513117,25/1/17,0.12,73
USC00513117,26/1/17,0,72
USC00513117,27/1/17,0,63
USC00513117,28/1/17,0.14,71
USC00513117,29/1/17,0,71
USC00513117,30/1/17,0,69
USC00513117,31/1/17,0,69
USC00513117,1/2/17,0,69
USC00513117,2/2/17,0,63
USC00513117,3/2/17,0,64
USC00513117,4/2/17,0,67
USC00513117,5/2/17,0,75
USC00513117,6/2/17,0.16,74
USC00513117,7/2/17,1.08,67
USC00513117,8/2/17,1.08,67
USC00513117,9/2/17,0.02,64
USC00513117,10/2/17,0,64
USC00513117,11/2/17,1,65
USC00513117,12/2/17,1.07,67
USC00513117,13/2/17,2.9,69
USC00513117,14/2/17,0,72
USC00513117,15/2/17,0,76
USC00513117,16/2/17,0,74
USC00513117,17/2/17,0.8,67
USC00513117,18/2/17,0,71
USC00513117,19/2/17,0,70
USC00513117,20/2/17,0,71
USC00513117,21/2/17,0,70
USC00513117,22/2/17,0.06,70
USC00513117,23/2/17,0,70
USC00513117,24/2/17,0,70
USC00513117,25/2/17,0,63
USC00513117,26/2/17,0,63
USC00513117,27/2/17,0,66
USC00513117,28/2/17,0.16,73
USC00513117,1/3/17,2.2,72
USC00513117,2/3/17,1.45,73
USC00513117,3/3/17,0.54,73
USC00513117,4/3/17,0,76
USC00513117,5/3/17,0.1,70
USC00513117,6/3/17,0.51,66
USC00513117,7/3/17,0,65
USC00513117,8/3/17,0,70
USC00513117,9/3/17,0.8,67
USC00513117,10/3/17,0.13,68
USC00513117,11/3/17,0.03,68
USC00513117,12/3/17,0,70
USC00513117,13/3/17,0,70
USC00513117,14/3/17,0,70
USC00513117,15/3/17,0,71
USC00513117,16/3/17,0,69
USC00513117,17/3/17,0.19,69
USC00513117,18/3/17,0,67
USC00513117,19/3/17,0,72
USC00513117,20/3/17,0,72
USC00513117,21/3/17,0,73
USC00513117,22/3/17,0,74
USC00513117,23/3/17,0,74
USC00513117,24/3/17,0.6,72
USC00513117,25/3/17,0.13,72
USC00513117,26/3/17,0,75
USC00513117,27/3/17,0,74
USC00513117,28/3/17,0.03,75
USC00513117,29/3/17,0,73
USC00513117,30/3/17,0.08,74
USC00513117,31/3/17,0,74
USC00513117,1/4/17,0,76
USC00513117,2/4/17,0,74
USC00513117,3/4/17,0.08,73
USC00513117,4/4/17,0.04,72
USC00513117,5/4/17,0.04,72
USC00513117,6/4/17,0,73
USC00513117,7/4/17,0,74
USC00513117,8/4/17,0,73
USC00513117,9/4/17,0,69
USC00513117,10/4/17,0.01,71
USC00513117,11/4/17,0.03,75
USC00513117,12/4/17,0.03,74
USC00513117,13/4/17,0.27,71
USC00513117,14/4/17,0.69,70
USC00513117,15/4/17,0.45,70
USC00513117,16/4/17,0.49,69
USC00513117,17/4/17,0.41,69
USC00513117,18/4/17,0.08,70
USC00513117,19/4/17,0.02,70
USC00513117,20/4/17,0.33,75
USC00513117,21/4/17,1.16,70
USC00513117,22/4/17,1.01,74
USC00513117,23/4/17,0.02,75
USC00513117,24/4/17,0,76
USC00513117,25/4/17,0,75
USC00513117,26/4/17,0,78
USC00513117,27/4/17,0.1,73
USC00513117,28/4/17,2.6,70
USC00513117,29/4/17,0.35,66
USC00513117,30/4/17,1.21,61
USC00513117,1/5/17,0.07,68
USC00513117,2/5/17,0.03,73
USC00513117,3/5/17,0.01,74
USC00513117,4/5/17,0,77
USC00513117,5/5/17,0,78
USC00513117,6/5/17,0,75
USC00513117,7/5/17,0.07,75
USC00513117,8/5/17,0.22,71
USC00513117,9/5/17,1.62,74
USC00513117,10/5/17,0.05,75
USC00513117,11/5/17,0.03,74
USC00513117,12/5/17,0.04,74
USC00513117,13/5/17,0.02,75
USC00513117,14/5/17,0.05,75
USC00513117,15/5/17,0.08,75
USC00513117,16/5/17,0.03,75
USC00513117,17/5/17,0.02,75
USC00513117,18/5/17,0.09,70
USC00513117,19/5/17,0.02,70
USC00513117,20/5/17,0,72
USC00513117,21/5/17,0,72
USC00513117,22/5/17,0,76
USC00513117,23/5/17,0.02,73
USC00513117,24/5/17,0.58,75
USC00513117,25/5/17,0.37,69
USC00513117,26/5/17,0.02,73
USC00513117,27/5/17,0,69
USC00513117,28/5/17,0.29,71
USC00513117,29/5/17,0.02,71
USC00513117,30/5/17,0.2,74
USC00513117,31/5/17,0.1,76
USC00513117,1/6/17,0.03,76
USC00513117,2/6/17,0.1,76
USC00513117,3/6/17,0.2,76
USC00513117,4/6/17,0.15,78
USC00513117,5/6/17,0,76
USC00513117,6/6/17,0,75
USC00513117,7/6/17,0,75
USC00513117,8/6/17,0.02,76
USC00513117,9/6/17,0.02,78
USC00513117,10/6/17,0.21,75
USC00513117,11/6/17,0.24,73
USC00513117,12/6/17,0.19,76
USC00513117,13/6/17,0.36,76
USC00513117,14/6/17,0.27,76
USC00513117,15/6/17,0.17,77
USC00513117,16/6/17,0.02,76
USC00513117,17/6/17,0.35,77
USC00513117,18/6/17,0.25,72
USC00513117,19/6/17,0.05,77
USC00513117,20/6/17,0.05,75
USC00513117,21/6/17,0.02,82
USC00513117,22/6/17,0.1,77
USC00513117,23/6/17,0,76
USC00513117,24/6/17,0,74
USC00513117,25/6/17,0.08,73
USC00513117,26/6/17,0.02,77
USC00513117,27/6/17,0,77
USC00513117,28/6/17,0.01,77
USC00513117,29/6/17,0.03,76
USC00513117,30/6/17,0.04,74
USC00513117,1/7/17,0.06,76
USC00513117,2/7/17,0.05,77
USC00513117,3/7/17,0.13,77
USC00513117,4/7/17,0.03,77
USC00513117,5/7/17,0,77
USC00513117,6/7/17,0,76
USC00513117,7/7/17,0.02,77
USC00513117,8/7/17,0.02,76
USC00513117,9/7/17,0.09,76
USC00513117,10/7/17,0,79
USC00513117,11/7/17,0.01,76
USC00513117,12/7/17,0.01,78
USC00513117,13/7/17,0.33,76
USC00513117,14/7/17,0.05,80
USC00513117,15/7/17,0.03,79
USC00513117,16/7/17,0.07,76
USC00513117,17/7/17,0.12,75
USC00513117,18/7/17,0.03,78
USC00513117,19/7/17,0,78
USC00513117,20/7/17,0.12,78
USC00513117,21/7/17,0,78
USC00513117,22/7/17,0.07,78
USC00513117,23/7/17,0.06,75
USC00513117,24/7/17,0.58,78
USC00513117,25/7/17,0.03,78
USC00513117,26/7/17,0.06,78
USC00513117,27/7/17,0,77
USC00513117,28/7/17,0.13,77
